300.7462686567164, 0.9964912280701754
302.2388059701492, 0.43157894736842084
311.19402985074623, 0.13684210526315788
315.67164179104475, 0.09122807017543866
324.6268656716418, 0.05263157894736814
344.0298507462686, 0.024561403508771784
354.4776119402985, 0.01754385964912286
367.910447761194, 0.01754385964912286
400.74626865671644, 0.03508771929824572
415.67164179104475, 0.056140350877192935
423.13432835820896, 0.0736842105263158
433.5820895522388, 0.12631578947368416
445.5223880597015, 0.23157894736842088
450, 0.29473684210526296
455.97014925373134, 0.3649122807017544
467.910447761194, 0.4631578947368422
470.89552238805965, 0.4842105263157894
476.86567164179104, 0.6105263157894736
479.8507462686567, 0.6561403508771929
482.8358208955224, 0.6701754385964912
485.82089552238807, 0.6526315789473683
487.3134328358209, 0.5894736842105261
488.80597014925377, 0.5087719298245614
491.7910447761194, 0.4245614035087717
496.2686567164179, 0.2561403508771929
499.25373134328356, 0.1578947368421051
502.23880597014926, 0.10877192982456152
509.70149253731347, 0.056140350877192935
521.6417910447761, 0.021052631578947212
536.5671641791046, 0.007017543859648923
552.9850746268658, 0
584.3283582089553, 0.0035087719298245723
620.1492537313434, 0.0035087719298245723
652.9850746268658, 0
672.3880597014926, 0
